year,week,Ajdovščina,Brežice,Celje,Cerknica,Črnomelj,Domžale,Dravograd,Gornja Radgona,Grosuplje,Hrastnik,Idrija,Ilirska Bistrica,Izola,Jesenice,Kamnik,Kočevje,Koper,Kranj,Krško,Laško,Lenart,Lendava,Litija,Ljubljana,Ljutomer,Logatec,Maribor,Metlika,Mozirje,Murska Sobota,Nova Gorica,Novo mesto,Ormož,Pesnica,Piran,Postojna,Ptuj,Radlje ob Dravi,Radovljica,Ravne na Koroškem,Ribnica,Ruše,Šentjur pri Celju,Sevnica,Sežana,Škofja Loka,Slovenj Gradec,Slovenska Bistrica,Slovenske Konjice,Šmarje pri Jelšah,Tolmin,Trbovlje,Trebnje,Tržič,Velenje,Vrhnika,Zagorje ob Savi,Žalec
2016,12,3,6,28,4,1,3,1,4,3,1,1,3,10,10,3,2,6,18,0,5,7,0,1,82,1,1,49,0,5,25,21,14,2,2,1,3,18,2,2,2,2,1,1,3,8,4,6,4,0,6,4,2,2,2,11,2,1,2
2016,13,4,12,21,3,3,5,0,5,0,2,5,3,12,15,2,1,2,18,2,1,5,4,2,99,5,2,56,1,3,18,17,17,2,4,0,3,22,3,8,5,2,0,3,6,5,3,10,4,0,2,4,4,1,5,12,2,0,2
2016,14,3,8,29,5,1,6,0,3,1,0,7,2,14,9,8,1,6,13,2,6,1,1,2,68,3,1,39,4,4,13,17,15,1,5,1,5,13,5,0,3,0,0,4,4,4,2,7,6,3,2,3,3,2,1,13,2,2,4
2016,15,3,9,19,0,1,2,2,4,5,4,1,2,13,13,2,1,7,13,1,3,1,1,2,72,2,2,38,1,0,23,10,14,1,3,2,4,15,2,5,0,2,1,0,4,2,4,9,4,3,2,4,7,2,1,9,1,0,2
2016,16,2,6,21,1,0,4,1,1,6,1,1,5,6,9,1,3,4,15,3,1,4,8,0,72,3,1,55,2,1,32,19,17,1,2,1,4,14,1,3,3,1,1,5,3,7,2,9,4,5,5,3,5,1,1,14,4,2,13
2016,17,4,4,21,2,3,4,1,4,3,0,3,4,14,12,1,2,5,14,4,3,3,1,2,71,2,0,32,0,2,18,21,11,1,1,0,4,13,0,8,3,4,0,1,3,5,5,8,2,1,4,4,10,3,3,8,1,4,3
2016,18,5,5,25,2,5,7,0,1,5,0,1,0,13,9,3,2,6,9,0,0,3,5,0,82,3,1,57,3,3,21,14,13,1,0,1,3,17,2,1,2,0,1,1,3,2,2,10,4,2,7,1,6,1,0,10,1,0,2
2016,19,3,4,27,6,1,5,0,4,2,1,4,4,14,7,2,0,4,11,1,0,1,3,1,68,1,3,45,1,0,25,28,13,1,4,0,1,5,1,5,2,3,2,1,6,6,3,9,3,0,2,3,6,1,1,10,0,2,3
2016,20,1,6,13,1,1,7,1,2,5,1,2,0,16,6,2,3,3,16,3,3,1,1,2,79,4,4,48,2,2,18,14,13,2,1,0,2,9,3,4,0,1,2,3,3,3,1,9,3,2,5,2,7,1,2,9,0,0,4
2016,21,2,12,20,2,3,8,1,2,0,2,4,2,10,10,1,3,2,11,0,2,5,1,1,70,3,2,34,0,5,19,17,14,1,3,1,4,19,1,1,3,1,0,3,2,3,1,8,4,2,5,3,14,3,3,12,3,2,2
2016,22,2,6,18,0,2,4,1,1,3,1,2,6,9,6,1,2,7,8,5,1,4,2,3,72,4,2,42,3,1,20,15,10,1,0,1,1,21,3,5,3,3,0,2,5,4,5,6,1,4,3,4,3,1,1,13,3,1,4
2016,23,5,5,17,0,3,5,0,3,3,1,3,1,15,11,1,1,5,11,1,4,1,3,3,77,0,4,48,2,0,22,15,10,2,0,1,3,14,2,6,0,1,2,3,3,6,2,6,4,3,0,6,10,2,0,9,2,1,3
2016,24,1,12,21,2,1,1,0,2,2,2,0,3,12,14,0,1,1,11,1,3,2,3,1,68,3,0,53,3,4,21,15,13,2,2,1,2,13,3,5,4,1,0,2,3,5,3,6,2,0,3,3,3,3,1,11,4,5,3
2016,25,3,13,18,2,2,7,0,4,2,2,2,2,11,13,3,3,4,13,4,1,2,3,1,75,2,0,38,3,3,7,20,15,1,0,2,2,8,0,0,4,3,2,2,3,2,3,5,2,0,5,5,5,2,4,11,3,0,2
2016,26,2,3,21,4,5,2,2,1,3,3,6,1,13,6,4,4,0,16,2,1,0,4,1,72,1,3,41,3,1,16,11,11,0,4,3,3,12,1,5,5,0,0,2,2,5,2,12,4,0,4,5,10,1,0,11,4,1,5
2016,27,3,9,15,4,3,6,2,5,1,0,2,4,16,12,3,2,3,12,1,3,1,0,2,70,4,1,36,3,3,20,17,12,4,3,2,0,15,1,5,1,1,2,0,1,5,1,8,4,2,4,5,8,0,1,7,0,1,4
2016,28,6,7,23,3,4,5,1,2,1,1,4,1,14,7,3,4,3,15,5,3,3,2,2,72,1,2,46,1,1,20,14,16,7,0,3,2,14,2,5,2,1,3,1,3,5,4,9,1,3,2,0,9,1,0,9,2,3,5
2016,29,3,9,17,4,2,5,0,2,4,2,4,2,15,12,2,0,2,10,1,2,2,3,3,60,1,1,40,0,1,20,12,19,2,1,0,2,7,2,5,1,3,0,0,4,4,3,7,3,4,2,3,4,0,2,8,2,0,2
2016,30,2,6,18,3,2,1,1,1,0,4,3,4,11,4,3,3,2,9,2,4,5,6,0,85,1,0,54,0,2,16,14,20,3,1,2,1,10,2,6,3,1,0,0,5,3,2,8,3,1,3,4,6,3,0,8,2,1,6
2016,31,2,9,24,3,2,4,3,0,2,0,1,1,14,7,2,2,2,10,3,4,1,3,2,74,3,1,46,2,4,21,11,13,2,0,3,1,7,0,2,2,2,0,0,3,6,7,8,0,0,0,2,3,0,0,12,1,2,2
2016,32,1,12,14,2,2,1,0,2,0,2,4,2,12,7,2,2,5,11,1,2,1,3,3,74,2,0,40,0,1,14,14,17,0,0,0,4,11,1,4,1,0,1,2,3,5,3,7,2,2,4,2,9,2,1,17,0,3,5
2016,33,0,9,25,2,0,2,0,2,3,0,2,3,14,13,3,3,6,7,1,1,3,3,1,84,2,1,54,0,1,15,14,9,2,1,2,0,15,2,4,1,3,0,3,0,4,3,5,6,2,3,4,6,1,0,10,3,1,6
2016,34,4,6,22,2,2,7,1,1,1,1,2,4,11,5,2,2,7,22,1,2,5,3,6,79,1,0,43,1,1,32,11,10,0,1,3,1,11,1,3,1,2,0,0,5,3,4,5,2,2,1,4,5,1,0,8,5,1,3
2016,35,4,7,22,1,2,4,1,2,2,1,0,2,11,19,5,2,6,14,3,3,5,2,2,73,2,1,44,1,1,19,19,14,1,2,6,1,13,0,5,2,3,0,1,1,2,6,14,0,3,0,9,8,2,1,11,4,2,1
2016,36,2,9,19,2,2,3,1,5,2,0,1,0,16,17,0,4,4,14,2,2,0,2,0,59,2,0,46,1,3,16,18,15,2,6,0,3,14,3,2,4,0,2,1,4,5,2,8,4,0,1,2,4,1,1,5,2,0,2
2016,37,9,11,29,0,2,6,0,2,1,0,3,2,5,9,2,4,2,19,4,2,3,0,0,71,4,3,43,1,2,17,18,13,1,1,1,2,14,1,5,0,7,1,3,3,7,2,8,7,1,3,1,8,1,0,11,2,2,2
2016,38,5,7,20,0,0,2,0,3,1,3,0,3,13,5,2,2,3,17,3,2,1,3,4,79,0,2,44,0,2,25,11,18,3,0,1,2,12,2,6,2,2,2,1,2,5,5,10,2,2,4,3,8,0,0,15,2,1,2
2016,39,1,10,27,1,1,1,0,1,3,0,2,1,16,13,2,3,4,8,1,3,4,2,3,76,4,1,45,2,1,13,14,18,0,2,1,3,13,1,6,5,2,1,1,3,4,5,12,1,5,1,2,5,4,0,12,2,0,4
2016,40,2,8,26,1,2,3,0,1,3,5,2,1,9,6,3,3,3,13,1,4,2,0,2,82,1,3,43,0,1,18,12,23,3,3,4,4,13,2,3,2,1,1,1,3,4,7,8,3,3,7,1,8,0,0,13,0,4,6
2016,41,2,15,23,2,0,5,0,2,1,0,1,3,12,10,4,4,3,15,3,3,7,1,3,88,2,1,50,2,2,24,18,15,0,4,2,0,11,1,6,2,3,5,0,2,4,3,12,1,2,5,2,9,1,3,9,2,2,3
2016,42,2,7,25,1,2,6,0,2,0,1,1,4,12,13,4,4,2,11,3,2,2,3,5,77,3,2,35,1,2,20,20,15,1,1,2,3,10,4,9,5,3,0,3,4,3,4,8,2,2,3,0,8,1,1,15,2,2,5
2016,43,4,9,23,2,4,6,4,6,1,1,1,0,10,13,4,2,9,13,2,2,0,3,2,89,1,1,45,4,1,22,20,17,3,4,0,1,7,4,3,1,4,3,1,4,8,1,8,1,2,4,1,4,2,2,10,5,3,5
2016,44,4,10,25,5,2,7,1,2,2,1,2,0,5,7,3,3,5,9,2,1,2,0,1,82,0,3,35,2,2,16,13,15,2,3,0,3,9,3,2,4,0,0,6,1,7,4,9,2,4,3,5,4,2,1,14,0,1,3
2016,45,5,7,18,3,2,4,0,1,2,5,1,2,9,12,4,3,4,20,1,3,3,0,3,87,5,4,41,3,0,27,14,16,1,1,3,2,10,1,3,2,2,2,2,3,7,3,2,6,4,2,3,9,3,3,10,1,0,0
2016,46,0,6,29,3,2,6,1,0,5,2,1,1,14,11,3,0,5,12,3,3,1,2,1,79,2,4,40,1,3,22,16,17,4,8,4,0,8,3,3,3,2,1,2,0,2,7,14,6,1,2,3,5,0,3,12,2,2,7
2016,47,4,10,21,1,6,15,3,2,3,3,2,2,12,5,2,1,2,9,2,0,4,2,1,74,5,0,42,1,3,17,22,11,2,1,1,3,11,0,4,1,7,0,3,2,2,4,6,1,2,3,6,10,1,2,8,4,3,6
2016,48,1,6,17,1,2,7,0,2,5,2,2,2,9,16,3,1,6,19,4,1,1,0,6,83,2,5,45,3,1,15,15,14,1,1,3,1,11,2,4,2,2,1,2,2,4,4,6,1,2,2,4,2,1,1,13,4,1,2
2016,49,2,5,22,2,2,5,2,1,2,0,3,4,9,9,2,2,1,16,4,2,4,3,0,90,2,1,45,2,5,19,16,17,2,2,1,2,19,2,11,2,2,0,5,1,5,4,10,4,3,3,5,5,0,3,17,1,0,5
2016,50,1,5,26,1,2,5,2,1,3,0,1,3,6,11,1,1,3,3,1,1,0,1,2,92,0,1,45,1,7,11,20,17,2,0,1,2,13,3,3,3,1,0,3,3,4,4,8,4,1,5,3,5,0,1,10,3,3,4
2016,51,4,8,24,3,3,4,1,0,6,1,4,5,11,4,7,3,5,10,3,2,1,3,3,98,2,3,50,2,2,21,16,19,4,0,1,3,12,2,1,0,1,0,0,3,9,2,10,9,2,1,3,2,3,2,25,2,1,3
2016,52,1,7,18,3,2,3,1,0,1,0,2,3,11,12,2,1,4,20,4,1,3,3,0,77,2,1,44,0,2,21,18,27,3,1,2,1,11,1,6,2,6,2,2,1,7,9,11,6,2,4,5,10,1,0,11,5,1,3
2016,53,4,6,2,4,0,6,0,1,2,1,0,2,6,6,3,0,3,8,1,1,1,1,2,38,1,0,16,2,2,10,10,7,2,1,3,3,6,1,2,0,0,0,1,0,3,5,5,0,2,3,0,3,0,0,2,1,0,1
2017,1,2,9,30,2,2,9,2,1,6,2,0,1,16,8,2,1,7,14,2,3,4,5,1,92,2,4,57,1,2,29,19,28,3,3,1,6,23,2,8,3,4,2,1,5,4,6,12,1,8,6,7,6,3,2,10,2,0,5
2017,2,3,14,24,5,7,7,1,4,5,1,6,2,26,22,3,3,12,11,2,9,2,5,1,122,2,2,52,3,2,33,28,18,3,1,2,4,17,1,4,5,2,2,2,0,6,3,11,5,4,5,11,9,0,5,12,1,3,7
2017,3,9,6,35,3,4,11,2,6,0,0,2,3,17,15,1,2,8,12,5,6,4,2,6,145,3,3,71,0,2,22,33,19,6,3,3,4,14,0,8,10,2,1,2,4,8,7,12,5,4,6,6,8,1,1,12,3,3,6
2017,4,4,8,34,3,0,10,3,1,7,3,5,10,21,15,4,3,7,21,6,6,5,1,6,125,2,3,57,0,2,39,37,16,2,2,2,4,24,1,3,6,2,0,0,9,6,6,15,4,5,3,1,8,2,1,12,3,6,6
2017,5,10,11,40,5,4,10,5,3,1,6,9,4,28,18,7,2,7,20,4,3,5,1,4,110,2,3,77,3,8,32,40,23,2,0,2,5,19,2,3,4,2,0,1,5,4,6,12,2,4,4,6,4,0,5,11,4,2,4
2017,6,3,10,33,4,4,9,3,2,2,1,4,1,19,12,5,1,6,29,2,4,0,3,1,119,3,4,68,2,3,28,23,22,2,3,3,2,18,3,6,1,1,3,3,4,0,4,10,4,3,6,1,11,6,3,10,1,3,6
2017,7,7,8,24,4,5,8,2,3,5,0,6,3,14,10,3,2,7,12,4,2,4,3,3,101,2,2,66,1,1,27,20,17,1,2,0,0,13,2,4,2,4,0,3,3,4,7,9,5,2,5,4,13,5,3,14,3,4,5
2017,8,2,13,32,3,2,4,1,3,3,5,7,11,20,5,2,1,8,17,2,2,0,1,1,86,0,3,71,2,2,32,16,24,4,1,1,2,14,1,4,2,2,2,2,0,4,4,12,5,1,6,0,9,3,1,14,3,1,4
2017,9,2,11,43,2,5,7,1,2,3,2,1,1,15,7,1,4,8,11,2,3,2,4,1,87,1,0,52,2,3,28,20,21,5,1,1,3,13,1,2,3,0,1,3,4,6,4,8,4,2,5,4,10,2,4,10,2,3,6
2017,10,3,9,25,3,5,2,1,2,1,1,1,3,14,13,4,4,3,6,2,6,2,2,0,85,2,2,41,0,3,25,17,12,1,0,2,1,12,3,12,0,0,0,1,4,1,7,9,1,1,1,1,7,3,3,3,7,2,5
2017,11,4,11,21,5,0,6,0,1,1,1,4,0,15,9,3,2,2,14,1,4,2,3,3,79,3,2,65,2,4,18,11,25,6,4,3,1,10,2,3,0,0,1,3,1,4,2,7,4,3,3,3,7,3,1,17,2,0,2
2017,12,3,8,28,4,0,4,0,1,3,3,4,2,13,13,2,1,5,11,6,2,3,2,4,87,2,1,57,2,6,23,18,14,2,2,3,0,11,1,5,1,4,0,1,9,2,6,5,4,6,6,3,9,0,1,12,5,1,8
2017,13,1,12,22,3,3,9,2,4,1,2,2,3,9,11,0,1,3,12,2,2,2,3,0,85,3,3,43,3,3,20,12,23,2,7,0,2,9,1,5,1,5,2,4,5,5,5,9,4,5,8,2,10,3,1,14,0,3,8
2017,14,1,10,15,1,5,7,2,1,4,4,2,5,12,10,1,1,4,9,0,1,1,2,0,57,1,1,60,1,1,23,14,17,4,1,1,0,22,1,3,3,2,2,1,3,3,7,4,6,2,7,5,4,0,4,11,1,2,4
2017,15,4,3,35,2,1,2,1,2,4,2,3,1,5,11,6,0,3,5,2,3,2,3,1,78,2,3,51,3,1,13,22,15,0,0,2,2,12,2,2,1,0,1,1,3,6,0,4,2,3,7,4,5,2,4,10,0,4,2
2017,16,0,7,34,6,0,5,0,0,3,1,3,2,11,8,2,2,3,13,2,2,2,2,2,78,3,1,60,0,0,25,12,22,0,5,1,0,9,3,4,1,2,0,1,1,4,6,9,5,2,4,2,9,3,0,9,1,4,3
2017,17,0,9,28,3,5,2,0,4,3,1,3,4,12,15,3,4,7,12,2,2,4,2,2,77,2,2,40,0,2,18,10,15,4,2,1,4,8,0,2,1,1,1,6,2,8,5,9,4,1,6,3,4,2,2,9,3,1,4
2017,18,3,4,16,6,1,6,2,2,5,0,1,3,11,11,6,2,4,10,4,3,2,5,3,68,5,2,53,2,4,17,20,8,2,2,0,3,11,1,9,2,1,0,2,3,4,3,2,4,2,4,2,7,5,0,8,1,1,1
2017,19,6,3,31,0,3,6,3,1,1,1,1,4,10,9,6,2,0,10,0,2,3,2,2,81,1,1,50,1,1,16,13,14,3,1,1,1,13,0,6,2,5,0,1,3,3,3,7,7,0,5,2,3,2,2,11,2,2,8
2017,20,3,7,16,3,5,5,2,1,3,0,4,2,19,4,3,1,9,11,3,4,3,3,2,93,2,1,47,1,2,14,14,17,2,1,3,3,14,0,5,4,1,0,1,0,2,0,8,2,1,2,4,6,3,0,8,3,1,3
2017,21,0,7,20,5,2,6,2,3,3,1,2,0,10,11,0,2,1,17,2,2,1,2,2,81,2,2,41,5,4,17,12,17,2,3,1,2,13,2,6,1,1,0,0,3,0,2,10,1,1,2,4,6,1,0,9,2,1,3
2017,22,1,9,31,1,1,4,1,9,1,2,1,5,14,15,2,6,4,17,0,2,2,1,1,79,2,0,47,1,3,17,14,23,2,1,1,1,9,0,3,0,1,5,1,4,5,3,5,7,1,4,2,7,2,1,10,2,0,4
2017,23,0,7,28,2,4,2,0,1,5,0,2,1,10,8,3,1,5,16,2,2,2,4,1,79,5,0,38,2,0,16,20,16,2,5,0,2,17,0,4,2,2,2,3,1,4,0,6,4,4,5,2,8,4,0,6,0,3,1
2017,24,2,6,22,2,2,4,2,1,1,0,1,3,10,10,5,2,2,10,2,2,1,1,0,67,5,2,46,5,2,21,19,16,2,2,2,1,16,1,6,5,1,1,1,5,2,4,5,1,0,3,3,6,3,1,5,4,3,1
2017,25,3,14,21,2,5,5,0,2,4,0,0,4,11,8,3,6,5,9,2,3,2,1,1,68,2,0,44,1,2,15,17,16,5,3,3,2,11,3,5,1,3,3,2,0,2,0,6,2,2,4,3,4,1,3,12,5,2,1
2017,26,3,9,19,0,1,5,1,1,1,0,4,5,7,16,4,2,2,11,3,4,1,3,0,77,3,0,42,0,4,20,5,14,2,5,5,1,10,0,2,3,1,0,0,5,5,1,8,7,1,2,1,8,1,0,6,1,0,2
2017,27,3,7,26,4,1,6,1,0,4,0,4,1,10,11,3,2,6,9,3,1,3,1,2,94,2,2,39,0,1,11,18,10,0,1,2,7,7,1,5,2,2,1,4,2,4,1,5,6,5,9,1,9,1,0,12,4,1,4
2017,28,3,4,26,3,6,7,1,0,4,1,4,4,10,8,2,1,4,10,2,3,1,1,2,63,0,4,47,1,3,20,14,9,1,3,1,2,10,1,6,2,2,2,4,0,3,4,7,3,2,1,1,6,1,1,3,1,3,5
2017,29,3,10,20,1,3,6,1,1,2,2,2,2,15,13,4,6,2,8,3,3,3,1,1,80,0,3,44,0,1,20,9,14,1,1,0,1,8,1,6,4,1,1,1,1,6,3,9,3,4,2,5,12,3,2,8,1,0,6
2017,30,5,7,17,0,4,6,1,0,3,1,0,2,5,9,4,2,3,12,1,0,5,1,2,79,0,1,38,3,2,17,16,13,3,5,3,1,12,1,9,1,2,1,0,2,5,4,4,2,2,3,3,3,1,2,5,4,2,2
2017,31,5,7,21,2,2,6,3,0,2,2,2,1,12,10,3,0,1,12,3,0,4,1,4,78,0,2,39,1,3,11,18,24,1,3,2,3,12,1,4,3,1,1,2,2,1,2,8,4,1,1,3,6,2,1,9,2,2,9
2017,32,6,7,24,1,2,10,1,0,2,2,2,3,9,4,1,0,3,11,0,1,4,1,1,76,2,2,33,1,3,14,14,11,5,1,1,2,14,0,3,3,4,2,2,3,1,8,5,1,3,4,1,2,2,2,3,0,1,2
2017,33,1,5,25,3,3,5,0,2,4,0,2,3,7,13,4,1,3,13,2,1,3,6,1,73,2,1,57,3,4,18,18,12,2,1,3,5,15,0,5,3,0,1,1,1,4,4,8,3,1,1,3,5,0,1,5,2,3,1
2017,34,2,5,18,3,3,4,1,3,4,1,3,2,7,11,5,1,2,17,2,2,1,1,4,65,2,2,45,0,3,24,9,12,3,2,2,2,13,2,2,3,4,1,0,1,6,1,11,0,1,12,3,8,5,0,8,4,0,6
2017,35,2,11,26,0,2,6,2,1,3,2,2,3,12,17,0,1,3,12,1,4,0,3,2,89,1,1,50,3,0,20,20,15,2,1,0,4,13,3,2,2,3,1,2,1,1,5,2,0,2,1,2,8,1,2,10,2,0,4
2017,36,7,8,18,0,0,6,1,1,5,0,0,2,7,14,1,0,5,8,2,3,0,1,1,73,2,3,44,2,0,17,19,22,1,4,1,4,10,4,2,1,2,0,0,2,4,5,9,4,2,2,3,5,1,1,9,3,2,6
2017,37,3,5,15,2,1,6,0,2,3,1,5,1,9,9,4,6,2,13,2,2,4,4,3,71,0,2,45,2,1,18,13,22,0,1,1,2,18,3,5,2,2,0,2,3,0,4,7,2,1,5,2,5,1,0,6,4,2,6
2017,38,2,5,34,1,0,5,1,2,1,1,1,2,17,17,2,3,7,15,2,0,0,2,1,79,0,1,40,2,1,18,14,13,1,1,1,10,15,1,4,2,5,0,0,3,5,2,10,1,2,2,2,7,3,1,9,4,0,2
2017,39,2,6,25,0,2,9,2,6,2,0,1,5,16,12,3,0,3,14,0,2,2,4,3,87,2,1,41,2,3,12,12,21,2,5,0,4,5,0,4,4,5,1,3,5,6,5,8,2,3,2,5,6,1,1,8,1,2,7
2017,40,4,7,30,1,1,6,4,2,4,2,2,2,6,11,6,2,2,18,2,4,1,5,5,78,1,0,38,1,4,22,15,16,3,1,0,1,11,1,10,5,1,1,0,0,7,3,8,4,5,5,2,9,2,1,16,1,1,6
2017,41,0,7,16,5,1,8,3,2,2,2,0,4,12,13,5,3,2,14,2,2,0,2,1,87,1,4,50,0,0,16,19,17,4,1,2,2,5,3,5,0,3,1,3,1,3,4,10,2,1,5,4,9,5,2,8,3,1,3
2017,42,1,10,30,4,5,4,1,4,3,0,1,2,7,10,3,2,7,14,0,2,4,5,4,70,1,1,54,2,0,22,18,20,2,3,0,2,12,1,3,3,3,0,1,1,3,3,6,5,2,3,1,6,1,1,11,4,0,4
2017,43,3,15,23,4,1,8,2,3,3,0,1,3,10,13,1,3,6,12,3,3,2,3,0,73,1,2,37,2,0,17,9,16,1,1,0,3,12,1,0,2,1,4,0,5,1,4,10,2,1,4,0,8,3,2,11,2,1,1
2017,44,2,10,22,2,3,5,2,7,4,0,3,0,9,13,5,2,1,18,0,4,4,4,1,86,5,4,32,0,4,16,13,26,3,0,2,3,11,0,4,3,1,1,3,3,4,4,5,6,0,3,3,8,2,4,7,3,1,7
2017,45,3,4,19,2,0,4,1,2,1,4,2,3,14,14,6,2,0,11,2,2,2,1,3,82,3,0,52,2,0,20,13,18,0,2,4,3,13,1,8,5,1,0,2,3,5,6,16,3,1,7,2,4,2,1,15,1,1,5
2017,46,8,10,22,0,1,1,0,4,3,1,1,2,17,17,4,0,8,13,1,5,2,6,0,88,5,0,40,0,1,18,20,24,3,2,2,0,17,0,3,0,0,0,0,4,6,4,12,6,1,2,3,3,2,4,9,2,2,2
2017,47,2,6,28,2,5,4,2,3,3,2,0,5,13,15,3,3,4,15,4,2,1,2,1,78,4,0,56,0,1,18,14,15,1,1,2,3,17,0,9,0,2,0,1,4,7,5,7,1,4,3,0,5,2,3,11,2,3,2
2017,48,3,8,19,4,3,5,1,2,6,2,2,3,4,8,1,0,1,6,1,2,3,4,2,82,1,1,41,1,2,22,17,20,0,4,1,3,16,1,11,2,1,0,1,2,9,6,5,0,2,5,0,11,1,1,13,2,1,4
2017,49,5,10,23,6,1,9,2,1,2,0,4,2,14,7,3,2,3,13,2,0,6,1,5,82,3,3,41,2,2,17,19,14,1,4,2,2,15,1,2,2,1,3,3,4,7,2,7,2,4,9,1,6,2,4,12,5,2,6
2017,50,3,8,28,2,1,4,0,3,1,3,1,3,14,18,3,0,6,15,4,2,5,3,3,80,3,5,42,2,3,18,10,14,5,1,1,7,14,1,7,3,6,1,1,1,4,3,7,7,2,2,5,4,1,2,7,3,2,6
2017,51,1,13,28,3,3,5,1,4,4,1,2,1,11,6,0,2,6,10,3,3,1,5,3,83,3,1,50,1,5,17,18,16,0,1,4,3,14,3,9,3,2,0,0,2,3,4,7,4,2,3,2,5,2,5,13,2,1,8
2017,52,9,6,33,5,5,7,0,3,6,3,1,5,18,11,1,3,6,13,2,2,1,1,2,112,3,0,54,1,3,22,17,25,0,3,2,2,23,1,2,3,6,0,2,2,4,12,10,5,5,5,5,9,3,1,20,2,2,6
2018,1,6,8,26,5,2,8,2,4,2,2,1,0,19,10,0,4,5,17,1,3,2,6,3,104,6,1,56,0,4,28,23,23,0,1,3,1,18,2,6,2,3,3,3,4,4,6,11,3,3,2,0,5,4,0,7,7,3,5
2018,2,1,8,17,1,2,2,1,2,1,1,7,3,10,10,1,1,11,12,0,5,2,2,1,74,1,2,65,5,0,24,21,17,3,3,3,1,15,2,8,1,1,1,2,5,9,5,10,3,2,4,0,6,0,0,11,2,1,6
2018,3,3,7,25,3,2,5,2,2,4,1,1,0,10,17,3,3,3,13,1,0,3,2,0,95,1,2,49,0,0,16,24,22,0,3,0,2,18,3,3,2,1,3,2,3,5,4,7,4,3,1,2,12,1,0,13,3,1,0
2018,4,4,3,30,4,2,12,1,2,1,2,1,2,12,9,4,2,8,19,1,1,2,1,4,88,1,2,50,4,1,29,15,12,3,0,3,2,17,3,4,4,4,4,1,0,7,5,13,4,3,5,0,10,2,2,12,2,1,4
2018,5,4,17,35,5,3,9,0,5,0,1,4,4,13,8,4,5,7,21,4,1,3,3,0,100,1,2,71,2,0,18,9,27,3,2,1,2,16,3,3,2,5,4,2,2,3,4,9,1,2,3,0,2,0,2,9,8,2,5
2018,6,2,19,22,4,2,6,2,5,3,2,1,2,10,19,3,2,9,11,2,4,6,3,0,80,0,1,47,2,1,24,14,21,1,1,1,4,17,3,10,1,0,1,1,2,4,4,8,2,0,3,1,10,2,4,19,0,2,2
2018,7,4,6,27,2,3,6,3,2,4,3,2,4,17,15,3,1,2,25,2,2,2,4,1,112,1,3,67,1,2,23,16,21,7,1,1,5,13,1,13,3,2,1,5,0,8,2,12,2,5,5,5,7,4,1,13,5,1,3
2018,8,6,8,24,1,5,6,5,3,5,1,2,2,16,12,2,1,9,14,1,2,6,3,0,115,2,1,57,1,1,23,23,31,6,1,4,0,16,3,5,2,6,1,1,3,7,7,10,2,4,0,5,5,1,4,11,1,2,6
2018,9,6,5,23,6,1,3,1,8,4,2,6,6,16,6,2,2,4,24,1,4,3,3,1,112,3,5,59,3,5,22,27,26,3,4,2,6,19,0,5,1,3,1,3,4,8,3,9,5,6,4,3,10,4,2,11,6,4,4
2018,10,3,9,23,4,7,4,4,2,1,3,3,1,13,6,4,5,7,16,2,2,4,2,4,76,4,2,47,2,4,22,18,29,2,2,5,3,29,2,10,2,3,3,2,2,6,1,10,6,1,9,2,17,5,1,15,2,3,2
2018,11,1,8,26,3,6,3,3,1,4,1,6,3,14,14,4,1,8,19,5,1,1,3,1,99,1,1,64,3,2,23,20,34,1,1,3,6,25,1,8,3,2,4,1,0,5,6,8,2,0,3,3,8,2,1,10,1,3,7
2018,12,5,6,29,4,5,8,2,3,3,3,2,5,13,15,3,2,3,14,2,1,5,4,6,84,3,1,50,1,4,26,19,28,3,1,0,3,8,1,4,0,3,2,1,4,4,6,9,5,1,2,1,8,4,2,12,5,2,3
2018,13,8,8,16,3,3,6,4,0,7,0,2,3,18,14,2,2,6,19,2,1,2,2,4,88,2,0,60,4,6,19,16,18,2,3,3,4,15,1,5,5,1,1,4,1,4,6,4,7,2,6,3,11,1,3,8,2,3,1
2018,14,2,4,21,1,2,7,1,4,3,0,0,2,14,14,1,4,6,10,2,3,2,5,3,92,5,4,46,2,4,22,21,27,0,4,0,3,13,3,1,3,3,2,4,7,6,5,11,6,2,5,3,6,1,3,12,2,0,5
2018,15,4,5,23,2,7,3,2,1,7,0,2,1,14,13,1,2,6,10,0,4,1,2,1,87,0,1,46,1,2,22,21,18,2,1,1,1,16,2,7,1,0,0,0,6,9,3,9,3,4,3,1,8,1,0,12,4,1,3
2018,16,1,5,25,2,5,4,1,4,2,2,6,3,16,10,5,5,3,12,2,1,3,2,4,83,2,1,40,0,3,16,10,20,1,3,4,3,11,2,5,2,2,1,3,5,3,3,7,5,1,5,1,6,1,2,14,2,1,8
2018,17,4,9,23,1,4,6,0,5,7,1,5,5,14,8,1,1,6,10,2,1,2,3,0,96,4,3,49,0,1,18,10,18,1,3,4,2,8,2,4,2,2,2,0,6,4,6,11,5,2,3,0,3,2,1,15,3,1,4
2018,18,1,8,19,0,1,5,2,7,4,1,4,4,9,9,3,1,6,9,1,3,2,4,1,83,3,3,35,3,1,25,25,11,3,2,0,2,13,0,4,1,2,2,3,2,2,5,5,2,1,1,2,1,1,0,5,1,2,2
